Date,City,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
2019-01-03,Dammam,27.2,18.9,22.5,,26.8,0,,,39.2,182.29,45.5,7.3,12.7,63.31,Clear
2019-01-04,Dammam,22.3,15,19,,,0,,,32.2,327.46,,9.7,5,56.99,Clear
2019-01-05,Dammam,22.6,11.8,16.5,,,0,,,26.5,259.21,,9.9,1.1,64.73,Clear
2019-01-06,Dammam,22.4,11.9,17.7,,,0,,,25,180.42,,8.2,5.2,67.87,Clear
2019-01-07,Dammam,25.6,16.3,20.5,,,0,,,21,206.46,,9.5,3,58.89,Clear
2019-01-08,Dammam,23.9,16,19.6,,,0,,,25.6,155.5,,8.8,13.1,72.55,Clear
2019-01-09,Dammam,26.9,16.5,20.9,,26.7,0,,,30.6,207.38,,5.5,11.2,66.68,Clear
2019-01-10,Dammam,20.7,13.1,16.7,,,0,,,33.3,321.54,,9.8,6.6,48.78,Clear
2019-01-11,Dammam,18.6,11.4,14.5,,,0,,,34.2,313.08,,10.1,6.2,42.31,Clear
2019-01-12,Dammam,18.9,10.9,14.1,,,0,,,26.2,310.58,,10.1,10,46.76,Clear
2019-01-13,Dammam,21.3,11,16.3,,,0,,,19.1,207.88,,9.8,7.6,58.16,Clear
2019-01-14,Dammam,25,15.2,19.7,,,0,,,29.4,138.83,,9.1,20.3,67.94,Clear
2019-01-15,Dammam,25.7,16.4,20.8,,,0,,,22.9,129.33,,9.4,16.3,65.88,Clear
2019-01-16,Dammam,26.6,16,21.7,,,0,,,26.6,127.75,,9.5,4.8,65.2,Clear
2019-01-17,Dammam,25,15.1,19.8,,,0,,,50.3,250.58,68.2,4.7,26,44.22,Partially cloudy
2019-01-18,Dammam,19,10.4,14.9,,,0,,,25.9,318.21,,3.5,0.8,33.35,Clear
2019-01-19,Dammam,17.7,10.1,13.8,,,0,,,32.2,319.25,,8.6,14.4,44.94,Clear
2019-01-20,Dammam,17.6,7.3,12.3,4.3,,0,,,28.4,312.96,,10.1,4.8,50.37,Clear
2019-01-21,Dammam,18.7,7.4,12.7,4.4,,0,,,24.9,312.5,,10,3.2,48.62,Clear
2019-01-22,Dammam,21.4,10.1,14.8,,,0,,,57.5,216.5,,8.9,0.1,56.4,Clear
2019-01-23,Dammam,21.3,11,16.6,,,0,,,17,188.42,,7.4,1.9,56.58,Clear
2019-01-24,Dammam,24,15.4,19.6,,,0,,,24.6,142.38,,5.1,6.1,44.27,Clear
2019-01-25,Dammam,24.4,14.8,20.2,,,0,,,29.4,150.79,,5.8,8.2,49.84,Clear
2019-01-26,Dammam,28.3,15.4,21.7,,26.9,0,,,21.6,177.96,,9.8,1.7,37.29,Clear
2019-01-27,Dammam,27.6,16.4,21.9,,26.5,0,,,17.6,147.21,,9.7,10.5,40.88,Clear
2019-01-28,Dammam,28.3,18.5,22.9,,27.2,0,,,32.3,144.25,,9.2,5.5,51.43,Clear
2019-01-29,Dammam,22,15.5,19.4,,,3,,,28.9,256.33,,8.2,42.2,63.77,Rain
2019-01-30,Dammam,21.6,12.1,16.7,,,0.3,,,21.1,195.54,,9.6,16.8,64.3,Rain
2019-01-31,Dammam,23.5,13.6,18.2,,,0,,,13.9,194.92,,10,6.5,62.99,Clear
2019-02-01,Dammam,25.5,14.8,19.7,,,0,,,13.7,172.46,,9.9,1.2,61.77,Clear
2019-02-02,Dammam,25.8,15.6,20.3,,,0,,,22,50.88,,8.9,32.5,71.7,Partially cloudy
2019-02-03,Dammam,21,14.9,19,,,3.67,,,35.1,204.63,,9.8,28.3,64.43,Rain
2019-02-04,Dammam,20,12.1,15.5,,,0,,,30.1,323.13,,10.1,1.2,52.33,Clear
2019-02-05,Dammam,20.9,9.3,14.4,6.5,,0,,,27.2,312.83,,10.1,3,53.74,Clear
2019-02-06,Dammam,22.6,10.4,16.2,,,0,,,19.8,220.71,,10.1,8.7,54.84,Clear
2019-02-07,Dammam,22.6,11.3,16.8,,,0,,,13.8,223.92,,9.5,0.6,60.41,Clear
2019-02-08,Dammam,22.2,11.1,17.3,,,0,,,17.6,118.71,,9.6,9.9,54.68,Clear
2019-02-09,Dammam,24.3,15.5,19.8,,,0,,,27,116,,9.5,30.8,58.76,Partially cloudy
2019-02-10,Dammam,20.4,17.7,19,,,2.53,,,40.6,77.96,,9.5,61,70.58,Rain
2019-02-11,Dammam,22.7,14.9,19.5,,,6.71,,,33.1,178.5,,9,52.9,76.94,Rain
2019-02-12,Dammam,19.6,12,15.6,,,3,,,39.5,315.79,,9.2,21.8,61.93,Rain
2019-02-13,Dammam,20.6,10.4,15.4,,,0,,,24.8,287.46,,10.1,7,60.45,Clear
2019-02-14,Dammam,21.4,11.2,16.3,,,0,,,14.3,199.75,,9.1,13.5,62.39,Clear
2019-02-15,Dammam,23.8,17.1,19.9,,,0.6,,,30.3,128,,8.8,28.9,60.75,Rain
2019-02-16,Dammam,23.9,17.8,20.5,,,0.6,,,33.9,218.58,53.6,8.2,40.3,63.96,Rain
2019-02-17,Dammam,20.9,13.3,17.5,,,0,,,32.3,327.5,,9.8,14.6,53.87,Clear
2019-02-18,Dammam,21.6,10.5,16.1,,,0,,,25.1,206.21,,10,14.1,52.67,Clear
2019-02-19,Dammam,20.9,13.7,16.8,,,0,,,35.9,244.75,51.8,10.1,17.5,55.47,Clear
2019-02-20,Dammam,20.9,12,16.1,,,0,,,28.6,278.21,,10.1,4.2,48.14,Clear
2019-02-21,Dammam,22.6,10,16.1,,,0,,,18.2,185.25,,10,2.2,46.55,Clear
2019-02-22,Dammam,20.6,13.8,17,,,0,,,14.1,83.58,,9.6,23.7,55.48,Clear
2019-02-23,Dammam,22.9,13.9,18.6,,,0,,,20.5,107.38,,9.6,17.6,57.39,Clear
2019-02-24,Dammam,26.3,14,20,,,0,,,18.6,83.63,,9.2,4,66.06,Clear
2019-02-25,Dammam,23.9,14.4,19.4,,,0,,,34,324.63,,8.6,2.7,52.29,Clear
2019-02-26,Dammam,22.9,13.7,18.6,,,0,,,29.5,263.58,,10,7.3,43.58,Clear
2019-02-27,Dammam,24.4,13.6,19.5,,,0,,,36.9,147.08,50,8.7,52.5,49.15,Partially cloudy
2019-02-28,Dammam,22.9,17.8,20.2,,,3.05,,,25.5,85.46,,8.7,51.4,72.76,Rain
2019-03-01,Dammam,22.3,14.8,18.6,,,0,,,45.6,298.33,66.6,4.1,21.9,55.62,Clear
2019-03-02,Dammam,19.9,10.3,15.2,,,0,,,30.5,316.17,,10,10,31.28,Clear
2019-03-03,Dammam,21.8,8.8,15.3,7.4,,0,,,19.6,231.92,,10.1,5.1,39.32,Clear
2019-03-04,Dammam,23.2,11,17,,,0,,,16.5,180.17,,10.1,0,45.39,Clear
2019-03-05,Dammam,25.4,11.2,18.2,,,0,,,19.6,144.29,,10.1,0,49.84,Clear
2019-03-06,Dammam,27.1,13.9,19.8,,26,0,,,61.2,90.22,,9.1,9.9,56.32,Clear
2019-03-07,Dammam,23.9,15.3,19.9,,,0,,,33.9,322.21,,10.1,3.7,43.89,Clear
2019-03-08,Dammam,26.9,11.7,19.5,,25.9,0,,,17.7,222.5,29.5,10.1,0,38.01,Clear
2019-03-09,Dammam,20.6,13.9,17.3,,,0,,,38.7,316.25,57.6,8.8,2,39.19,Clear
2019-03-10,Dammam,23.8,10.4,17.1,,,0,,,30.1,241.96,,10.1,0,44.92,Clear
2019-03-11,Dammam,26.2,11.1,18.4,,,0,,,18.2,209.25,,9.9,0.7,43.7,Clear
2019-03-12,Dammam,26.4,12.6,19.1,,,0,,,22.3,193.63,,10.1,0,38.51,Clear
2019-03-13,Dammam,25.5,12.3,19.1,,,0,,,18.1,191.33,,9.7,6.3,46.75,Clear
2019-03-14,Dammam,25.1,14.6,20.3,,,0,,,28.8,120.13,,9,33.5,55.57,Partially cloudy
2019-03-15,Dammam,27,18.5,22.1,,26.7,0.8,,,25.3,154.04,,9.1,4.7,56.54,Rain
2019-03-16,Dammam,25.8,14.9,20.6,,,0,,,24,163.58,,6.8,13.9,69.72,Clear
2019-03-17,Dammam,25.7,18.7,22.2,,,4.8,,,40.9,195.58,,5.5,27.3,52.57,Rain
2019-03-18,Dammam,25.9,13.7,20.1,,,0,,,23,236.67,,7.7,0,36.61,Clear
2019-03-19,Dammam,25.8,14.1,19.3,,,0,,,30.9,322.79,,9.9,1.4,40.83,Clear
2019-03-20,Dammam,25.8,13.1,19.6,,,0,,,26.8,228.92,,10.1,5.4,36.94,Clear
2019-03-21,Dammam,26.8,15,21.1,,26,0,,,26.5,148.79,,10.1,25.3,42.22,Partially cloudy
2019-03-22,Dammam,26.2,17.8,21.9,,,0.4,,,28,66.71,,10.1,38.4,56.18,Rain
2019-03-23,Dammam,25.6,17.7,22.4,,,0,,,36.3,65.75,57.6,9.8,4.9,59.8,Clear
2019-03-24,Dammam,29.6,19.4,24,,29.4,0,,,35.7,106.5,,8.2,3.7,63.61,Clear
2019-03-25,Dammam,29.2,22.1,24.8,,29.3,0.36,,,45.4,126.21,63,5.9,43.4,63.23,Rain
2019-03-26,Dammam,26.2,19.5,22.8,,,6.88,,,26.1,138.04,,6.7,50.7,72.07,Rain
2019-03-27,Dammam,26.9,15.9,21.1,,26,0,,,19.8,142.63,,9.9,2.3,54.9,Clear
2019-03-28,Dammam,28.7,16,22.1,,27.4,0,,,25.1,62.54,,10,3.6,54.39,Clear
2019-03-29,Dammam,27.2,16.3,21.8,,26.4,0,,,20.8,108.54,,10.1,3.4,48.91,Clear
2019-03-30,Dammam,25.8,18.1,22.4,,,0.57,,,22.3,140.08,,9.7,32,57.51,Rain
2019-03-31,Dammam,27.5,21.6,24.7,,27.6,0.4,,,42.3,74.17,55.4,8.1,32.6,58.47,Rain
2019-04-01,Dammam,31.9,22,25.9,,30.2,0,,,39.7,197.92,,4.9,53.1,41.8,Partially cloudy
2019-04-02,Dammam,23.9,19.1,21.3,,,2.7,,,32.6,41.13,53.6,8.1,40.5,51.42,Rain
2019-04-03,Dammam,28.6,18.2,23.4,,28.2,0,,,14.3,171.04,,9.8,11,58.72,Clear
2019-04-04,Dammam,32.4,20.1,26.3,,32.1,0,,,21.7,83.79,,9.4,11.1,55.13,Clear
2019-04-05,Dammam,31.1,22.4,26.8,,30.5,0.2,,,47.1,96.5,88.9,9.2,38.7,50.57,Rain
2019-04-06,Dammam,34.1,22.2,28,,32.8,0.4,,,29.5,117.63,,9.5,21,46.5,Rain
2019-04-07,Dammam,31.4,21.8,26.7,,30.7,0,,,28.7,120.17,,9.8,30.4,47.22,Partially cloudy
2019-04-08,Dammam,32.7,22.7,26.6,,31,0,,,31.3,186.71,,10.1,4,49.82,Clear
2019-04-09,Dammam,33.1,19.8,24.7,,31,0.28,,,35.4,114.08,,10,40.1,53.76,Rain
2019-04-10,Dammam,30.2,21.8,26.1,,30.3,0,,,24.2,116.38,,10.1,34.3,52.75,Partially cloudy
2019-04-11,Dammam,33.9,24.1,28.4,,32.4,0,,,21.4,169.92,,9.1,15.4,47.18,Clear
2019-04-12,Dammam,33.1,23.3,27.7,,31.6,0,,,20.6,161.92,,9,29,47.09,Partially cloudy
2019-04-13,Dammam,26.5,19.4,22,,,26.2,,,22.7,191.13,,9,51.1,72.21,Rain
2019-04-14,Dammam,29.8,18.5,24,,28.2,0,,,28.7,286.13,,10.1,0,50.88,Clear
2019-04-15,Dammam,33.8,18.7,25.7,,31.4,0,,,22.1,198.17,,10.1,0,33.26,Clear
2019-04-16,Dammam,34.3,19.4,26.8,,31.7,0,,,16.2,156.46,,10.1,5.2,39.35,Clear
2019-04-17,Dammam,40.2,22.6,30.1,,36.7,0,,,21.1,162.13,,9.3,2.1,31.02,Clear
2019-04-18,Dammam,36.8,23.8,30.1,,34.2,0,,,26.2,146.92,33.5,9.6,18.8,32.86,Clear
2019-04-19,Dammam,37.9,23.3,29.1,,35.3,0,,,27.8,137.79,,9.6,5.6,42.23,Clear
2019-04-20,Dammam,33.4,21.8,27.2,,31.3,0,,,30.4,53.25,,9.1,7.6,51.72,Clear
2019-04-21,Dammam,30.4,22.5,25.7,,29.5,0,,,29.1,141.13,,10,43.4,49.65,Partially cloudy
2019-04-22,Dammam,30.2,21,23.7,,29.1,2,,,48.1,277.42,64.8,7.7,20.2,53.62,Rain
2019-04-23,Dammam,25.9,18.3,21.8,,,0,,,42.4,266.54,61.2,10,1.7,35.32,Clear
2019-04-24,Dammam,26.9,16.8,22,,26.2,0,,,40.6,328,53.6,10.1,0.2,36.31,Clear
2019-04-25,Dammam,28.5,16.6,22.6,,27,0,,,33.1,217.08,,10,0.2,35.4,Clear
2019-04-26,Dammam,28.4,18,23.8,,27,0,,,25.1,237.58,40.7,10.1,5.4,28.94,Clear
2019-04-27,Dammam,29.2,21.4,25.2,,27.6,0,,,22.3,151.58,,10.1,17.5,27.1,Clear
2019-04-28,Dammam,29.5,21.4,24.9,,27.9,0.2,,,32.7,90.13,,9.9,21.2,37.41,Rain
2019-04-29,Dammam,31,20.6,25.6,,29.4,0,,,27.2,173.67,,10.1,0.7,44.84,Clear
2019-04-30,Dammam,33.5,21.2,27.5,,31.2,0,,,28.5,226.17,,10.1,3.3,29.83,Clear
2019-05-01,Dammam,36.3,23.5,29.6,,33.7,0,,,26.6,294.83,,10,0,22.59,Clear
2019-05-02,Dammam,38,24.3,30.8,,35.5,0,,,23.3,148.54,,10,0,20.99,Clear
2019-05-03,Dammam,40,23.7,31.3,,37.3,0,,,24.9,180.7,,9.7,4.9,24.61,Clear
2019-05-04,Dammam,36.2,29.1,32.4,,34.8,0,,,20.4,158.54,,5.7,42.5,29.93,Partially cloudy
2019-05-05,Dammam,41.6,24.3,32,,39.7,0,,,21.6,146.83,,7,1.8,35.71,Clear
2019-05-06,Dammam,34.6,26.4,29.5,,33.8,0,,,30.7,267.88,44.6,7.9,11.8,43.92,Clear
2019-05-07,Dammam,37.9,24,31.4,,35.4,0,,,23.9,211.29,,10.1,0.4,19.82,Clear
2019-05-08,Dammam,38.5,25.8,32.3,,35.3,0,,,32.8,136.96,,10,13.3,19.02,Clear
2019-05-09,Dammam,40.8,28.8,33.7,,38.4,0,,,27.4,149.88,,9,31.8,23.47,Partially cloudy
2019-05-10,Dammam,38.7,30.1,33.5,,37.5,0,,,27.3,130.08,,8,29.5,31.07,Partially cloudy
2019-05-11,Dammam,34.2,27.1,30.8,,32.6,0,,,22.9,192.17,,9.3,8.4,35.18,Clear
2019-05-12,Dammam,35.3,25.8,30.2,,33.2,0,,,38.1,319.42,,9.9,19.7,26.82,Clear
2019-05-13,Dammam,38.6,24,31.6,,35.9,0,,,30.7,199.83,,10,1.3,23.16,Clear
2019-05-14,Dammam,41.3,26,32.9,,38.6,0,,,33.5,231.83,,7.5,3.4,22.57,Clear
2019-05-15,Dammam,42.1,24,32.8,,38.4,0,,,35.3,211.39,,9.8,0.3,21.25,Clear
2019-05-16,Dammam,41.4,25.6,32.8,,38.2,0,,,24.1,162.08,,9.9,0,22.14,Clear
2019-05-17,Dammam,38.8,26.5,32,,37.1,0,,,26.9,131.29,,9.2,5.2,41.6,Clear
2019-05-18,Dammam,40.5,26.8,33.2,,38.6,0,,,23.2,137.17,,8.4,18.9,40.38,Clear
2019-05-19,Dammam,34.6,28.6,31.4,,34.3,0,,,30.9,125.58,,10,32.4,37.94,Partially cloudy
2019-05-20,Dammam,34.4,24.8,30.5,,33.8,0,,,31.5,154.29,,9,12.8,44.14,Clear
2019-05-21,Dammam,37.9,28.7,32.3,,37,0,,,19.9,100.08,,6.8,6,38.35,Clear
2019-05-22,Dammam,38.7,22.6,32.5,,37.5,0,,,23,199.88,,9.4,0.7,35.2,Clear
2019-05-23,Dammam,41.2,26.4,33.2,,39.1,0,,,29.9,174.58,,10,0,29.47,Clear
2019-05-24,Dammam,41.3,26.3,33.6,,39.2,0,,,26.3,187.83,,10.1,0,28.2,Clear
2019-05-25,Dammam,40.3,25.3,33.2,,39.1,0,,,19.4,140.33,,10.1,0,35.18,Clear
2019-05-26,Dammam,40.6,26,33.1,,38.1,0,,,21.7,98.54,,10,0.3,36.85,Clear
2019-05-27,Dammam,40.1,25.5,33.5,,40.7,0,,,14.5,114.75,31.7,8.8,4,42.3,Clear
2019-05-28,Dammam,41.6,27.2,34.9,,40.8,0,,,16.3,134.46,,9.9,0.5,26.64,Clear
2019-05-29,Dammam,46.1,27.1,36.3,,39.5,0,,,23.4,191.17,,9.2,0.4,23.36,Clear
2019-05-30,Dammam,45.4,28.4,36.7,,41.7,0,,,22.6,159.25,,9.5,0.4,23.38,Clear
2019-05-31,Dammam,43.8,28,35.6,,40,0,,,18.4,196.25,,10.1,0.3,22.11,Clear
2019-06-01,Dammam,42.7,28.1,35.1,,39.9,0,,,24.9,194.33,,10.1,5.9,23.51,Clear
2019-06-02,Dammam,41.9,28.7,35.6,,39.8,0,,,26.9,279.5,,9.9,6.9,20.97,Clear
2019-06-03,Dammam,44.2,28.6,35.5,,41.4,0,,,24,206.58,,10.1,6,26.67,Clear
2019-06-04,Dammam,41.8,28.2,34.6,,39.9,0,,,20.6,99.63,,9.6,2,41.03,Clear
2019-06-05,Dammam,42.8,27.2,35.4,,40.3,0,,,22.1,96.67,,9.4,1.1,34.65,Clear
2019-06-06,Dammam,42.6,28,36.1,,42.3,0,,,19.5,148.25,,9.8,0.6,25.48,Clear
2019-06-07,Dammam,45.8,29.4,37.7,,41.5,0,,,17,177.67,,10,1.5,21.61,Clear
2019-06-08,Dammam,44.2,30,37.2,,42.2,0,,,17.9,153.92,,9.9,0.1,22.69,Clear
2019-06-09,Dammam,45.9,31.2,37.9,,44.5,0,,,19.2,201.52,,9.8,0,21.23,Clear
2019-06-10,Dammam,46,29.9,37.6,,42.1,0,,,21.4,190.08,,9.2,0,26.94,Clear
2019-06-11,Dammam,46.5,29.7,37.4,,42.2,0,,,25,198.67,,9.9,0.1,24.69,Clear
2019-06-12,Dammam,43.6,30.5,38,,42.8,0,,,51.1,295.04,66.8,8.5,0,27.82,Clear
2019-06-13,Dammam,41.8,34.9,38,,39.2,0,,,46.3,276.17,61.2,9.9,0,20.05,Clear
2019-06-14,Dammam,44.4,30.6,37.7,,39.5,0,,,32.8,316.63,,9.8,0,15.64,Clear
2019-06-15,Dammam,45.8,31.8,38.4,,40.1,0,,,29.3,251.71,,10,0,13.51,Clear
2019-06-16,Dammam,46.5,31.7,38.7,,39.7,0,,,27.8,253.83,,9.9,2.4,14.95,Clear
2019-06-17,Dammam,45.9,31.8,39.1,,41.5,0,,,33.6,306.67,,9.9,3.2,16.07,Clear
2019-06-18,Dammam,43.4,33.6,38.3,,42.1,0,,,44.2,328.58,55.4,10,0.6,22.12,Clear
2019-06-19,Dammam,42.3,30.8,36.9,,39.7,0,,,54.6,327.33,70.6,8.6,0.1,21.18,Clear
2019-06-20,Dammam,41.6,29,35.6,,39.2,0,,,42.2,330.46,,9.9,0,26.02,Clear
2019-06-21,Dammam,40.7,29.2,35,,39.5,0,,,41.6,307.04,48.2,10.1,0.1,23.32,Clear
2019-06-22,Dammam,39.3,27.9,33.9,,38.7,0,,,33.7,167.5,,10.1,0.1,29,Clear
2019-06-23,Dammam,41.6,27.5,34.5,,43.4,0,,,17.2,168.25,,9.4,0.1,43.05,Clear
2019-06-24,Dammam,45.5,28.8,36.7,,42.1,0,,,19.6,228.67,,9.4,0,35.1,Clear
2019-06-25,Dammam,46.2,30.7,37.5,,40.7,0,,,39.5,307.54,,10,0.2,21.19,Clear
2019-06-26,Dammam,44.9,29,38,,42.3,0,,,31.1,213.29,44.6,10.1,0.2,17.91,Clear
2019-06-27,Dammam,47.3,31.9,38.2,,43.3,0,,,21.4,210.92,,10,0,21.49,Clear
2019-06-28,Dammam,47.4,30.8,38.5,,42.9,0,,,24.4,173.46,,10,0,26.84,Clear
2019-06-29,Dammam,47.7,29.4,38.9,,40.2,0,,,18,167.73,,9.4,0,24.27,Clear
2019-06-30,Dammam,47.9,31.3,39.4,,38.6,0,,,23.1,171,,9.9,0,16.84,Clear
2019-07-01,Dammam,43.8,30.1,37.7,,41,0,,,32.9,269.67,37.1,10,0,19.42,Clear
2019-07-02,Dammam,43.3,31,37.3,,41.1,0,,,39.4,323.58,,9.7,0,19.26,Clear
2019-07-03,Dammam,40.1,30.8,35.1,,44,0,,,31.7,160.08,51.8,9.9,0.8,36.1,Clear
2019-07-04,Dammam,42.9,29.5,36.6,,41.6,0,,,45.3,334.21,,9.9,2.3,31.78,Clear
2019-07-05,Dammam,43.3,31.3,37.6,,40.4,0,,,45.2,330.33,64.8,8.9,1.9,20.56,Clear
2019-07-06,Dammam,44.4,31.6,38.7,,39.9,0,,,43.8,308.38,66.6,9.4,1,13.54,Clear
2019-07-07,Dammam,47.3,31.3,39.6,,38.7,0,,,40.1,309.13,,10.1,0,11.98,Clear
2019-07-08,Dammam,45.7,32.8,39,,41.6,0,,,34.2,218.46,,10.1,0,14.45,Clear
2019-07-09,Dammam,44.6,31.8,37.9,,40.4,0,,,37.6,283,,10.1,0,15.63,Clear
2019-07-10,Dammam,44.9,30.4,37.3,,39.3,0,,,32.3,248.46,,10.1,0,16.23,Clear
2019-07-11,Dammam,44.6,30.4,37.4,,39.6,0,,,29.1,214.58,,10.1,0.7,14.92,Clear
2019-07-12,Dammam,45.5,30,37.6,,40.2,0,,,33.7,282.33,,10.1,0.1,16.59,Clear
2019-07-13,Dammam,43.7,31.3,38.1,,40.5,0,,,40,286.54,59.4,10,0,15.94,Clear
2019-07-14,Dammam,41.8,31.8,36.5,,39.9,0,,,33.5,216.21,,10,1,20.21,Clear
2019-07-15,Dammam,42.6,29.4,36,,41.5,0,,,49.2,315.88,,10.1,0.2,20.75,Clear
2019-07-16,Dammam,44.5,30.6,37.8,,40,0,,,43.9,305.13,66.6,9.1,2.5,14.54,Clear
2019-07-17,Dammam,40.9,31,36.5,,39,0,,,35.4,194.67,51.8,10.1,3.5,22.55,Clear
2019-07-18,Dammam,43.6,29.3,36.3,,40.7,0,,,29.8,238.54,,10.1,1.3,21.98,Clear
2019-07-19,Dammam,40.9,30.1,35.7,,42.3,0,,,30.9,179.79,,9.5,2.4,30.47,Clear
2019-07-20,Dammam,38.8,30.4,34.4,,41.7,0,,,29,171.46,40.7,9.9,1.4,41.89,Clear
2019-07-21,Dammam,41.6,28.6,35.3,,41.2,0,,,28.2,201.29,,10,1.3,32.4,Clear
2019-07-22,Dammam,43.3,22.8,36.2,,43.2,0,,,25.3,227.75,,9.4,3.5,31.35,Clear
2019-07-23,Dammam,40.6,31.8,36.1,,50.4,0,,,26.8,126,,9.3,2.3,42.73,Clear
2019-07-24,Dammam,40.2,30.8,35.4,,51.6,0,,,15.4,84.92,,5.9,4,64.32,Clear
2019-07-25,Dammam,43.2,30.3,35.9,,47.6,0,,,16.9,103.63,,7.6,0.9,53.66,Clear
2019-07-26,Dammam,44.1,30.9,37.8,,41.2,0,,,36.1,193.71,,9.3,0.1,26.91,Clear
2019-07-27,Dammam,41.6,31.7,36.3,,44,0,,,31.1,188.63,,8.5,1.1,28.99,Clear
2019-07-28,Dammam,39.1,30.8,34.7,,44.1,0,,,21.9,105.83,,6.6,1.6,55.46,Clear
2019-07-29,Dammam,43.3,30.3,35.8,,45,0,,,26.4,81.58,,8.1,0.4,51.15,Clear
2019-07-30,Dammam,46.6,28.1,37.5,,41.6,0,,,26.6,211.96,,9.4,1.3,31.8,Clear
2019-07-31,Dammam,45.6,31.9,38.8,,40.7,0,,,23.5,163.21,,10,0.8,16.79,Clear
2019-08-01,Dammam,46.1,31,38.2,,40.4,0,,,26.5,228.13,,10,0.3,19.63,Clear
2019-08-02,Dammam,47.1,31.9,38.6,,40.6,0,,,28.7,195,,10.1,0.1,17.55,Clear
2019-08-03,Dammam,45.5,32.1,38.3,,40.5,0,,,29.8,198.83,,10.1,0.5,16.91,Clear
2019-08-04,Dammam,43.7,30.4,37.4,,42.1,0,,,32.9,207.38,,10.1,1.5,20.15,Clear
2019-08-05,Dammam,44.9,28.5,36.6,,44.5,0,,,26.7,214.21,38.9,9.6,0.4,23.46,Clear
2019-08-06,Dammam,45,31.1,37.6,,40.4,0,,,27.2,259.79,,10,0.6,21.18,Clear
2019-08-07,Dammam,44.5,31.6,37.8,,40.7,0,,,33.9,310.58,,9.5,0.6,18.88,Clear
2019-08-08,Dammam,44.8,32.8,38.9,,41,0,,,51.1,319.04,,6.5,2.3,15.97,Clear
2019-08-09,Dammam,41.9,33.7,37.6,,42.3,0,,,48.4,275.63,,7.9,0.8,21.89,Clear
2019-08-10,Dammam,43.6,30.2,37,,39.3,0,,,100.4,277.67,,10.1,3.4,19.73,Clear
2019-08-11,Dammam,43.9,31.1,37.3,,40.6,0,,,42.6,235.42,55.4,10,1.4,14.89,Clear
2019-08-12,Dammam,46.3,31.5,37.3,,41.2,0,,,33.2,229.21,,9.9,5.9,18.99,Clear
2019-08-13,Dammam,43.1,30.8,36.4,,45.3,0,,,21.6,116.92,,10,4.7,39.22,Clear
2019-08-14,Dammam,42,32,36,,47.5,0,,,90.4,102.79,,7.6,6.5,56.2,Clear
2019-08-15,Dammam,42.6,30.5,36,,46.2,0,,,22.2,120.25,,7.7,2,50.38,Clear
2019-08-16,Dammam,43.6,31.1,37.6,,40.8,0,,,43.1,145.96,53.6,9,3.7,29.11,Clear
2019-08-17,Dammam,42.3,31.8,36.6,,40.3,0,,,35.1,201.88,,10.1,1,18.76,Clear
2019-08-18,Dammam,43.3,29.3,35.9,,40.3,0,,,24.7,143.54,,10.1,0.4,22.65,Clear
2019-08-19,Dammam,41,27.6,34.7,,39.8,0,,,19.8,137.08,,9.8,0.2,35.34,Clear
2019-08-20,Dammam,42.6,28.3,35.1,,43.6,0,,,18.7,158.17,,9.6,0.4,36.34,Clear
2019-08-21,Dammam,44.2,29.2,36.5,,44.3,0,,,17.9,179.08,,8.1,2.4,42.43,Clear
2019-08-22,Dammam,43.6,30.2,36.4,,43.2,0,,,22.8,154.04,,9.3,5.5,40.43,Clear
2019-08-23,Dammam,40,29,34.7,,49.7,0,,,19.7,113.67,,7.1,1.7,54.84,Clear
2019-08-24,Dammam,41.3,30.2,34.8,,48.7,0,,,24.7,126,,7.6,4.8,60.56,Clear
2019-08-25,Dammam,42.2,29.6,35.3,,48.1,0,,,20.4,112.88,,8.7,0.4,55.59,Clear
2019-08-26,Dammam,44.8,29,36.1,,44.1,0,,,17.3,157,,8,0,47.9,Clear
2019-08-27,Dammam,44.4,30,36.3,,42.8,0,,,21.2,154.75,,9.4,0,38.36,Clear
2019-08-28,Dammam,43.6,28.6,35.5,,47.7,0,,,17,130.38,,7.8,0.5,50.26,Clear
2019-08-29,Dammam,45,29.2,36.8,,44.1,0,,0,17.5,168.08,,8.3,0,42.68,Clear
2019-08-30,Dammam,46.1,30.2,37.4,,42.6,0,,,19.4,165.96,,10,1.2,34.25,Clear
2019-08-31,Dammam,46.2,29.8,37.1,,43.3,0,,0,16.1,141.17,,10,0.4,32.8,Clear
2019-09-01,Dammam,47,29.1,36.6,,45,0,,0,28.7,164.83,,9.6,1.7,40.41,Clear
2019-09-02,Dammam,42.3,30.9,36.3,,43.6,0,,,24.5,204,,10,0.3,31.09,Clear
2019-09-03,Dammam,43.7,30,36.1,,44.4,0,,0,20.8,152.63,,10,0.8,32.05,Clear
2019-09-04,Dammam,44,28.7,36.5,,43.1,0,,0,33.5,227.38,,10,0.1,31.2,Clear
2019-09-05,Dammam,44.8,29.7,36.6,,40.9,0,,0,29.9,205.63,,10.1,0,27.05,Clear
2019-09-06,Dammam,45.5,29.2,36.1,,43.3,0,,0,34.3,218.46,,9.8,1.2,37.35,Clear
